review_id,app_id,score,star_num,helpful_num,review_content
73,com.evernote,150.11038961038963,1,7,"This app has helped me many ways. It's like having a notepad with me. Took awhile to get used to it, switching from pen & pad to typing everything now on my phone devise. There are times that I miss my hand writing on my personal pocket calendars. The sad thing is this electronic record keeping, you can't look back on or reminisce like you can when to go through your memory box & find your past pocket calendars. I really miss that. Anyways, thank you for this service. Nov 25, I uninstalled Evernote for temporary reasons from my Lenovo Android 5.0+, I've been going insane trying to reinstall this app. It shows up as installed in my app settings, but evernote's icon is no where to be found nor is there a widget like before.  Went on to 3 different browsers, Chrome says this app is not compatible with my phone, windows, won't let me sign in.  What the hell is going on? I've got alot of important things on this app! ! Why are you doing this to me? ??  Please fix !"
74,com.evernote,150.11038961038963,1,0,"Tonnes of fluff, but lacks some basic stuff... ... like the ability to delete a note, which has been requested for a bloody long time. In what universe does this ""feature"" count as an ""option"" that should be lower on the priority list of things to implement than things like... location tagging? Do people enjoy accumulating a mountain of notes on their phone, only to have to log in via a browser to manage things? This basic action exists on the iOS and web versions of Evernote. Independence of dev teams is a poor excuse for disparity of features. If this didn't come pre-installed on my devices, it'd be uninstalled right now."
75,com.habitrpg.android.habitica,149.90909090909088,3,2,"So far I'm finding it very helpful and it's a great idea but the app for ui is hugely unintuitive and chunks of it seem not to work at all.  There are buttons that just look like explanatory text and other things that look like buttons that aren't.  If I hatch a new pet or try to make a new change to my avatar it can sometimes take several minutes for the app to recognize and show the change, meanwhile I'm trying to figure out what I did wrong.  The entire party structure and invitation setup is needlessly complicated and frustrating.  The actual task/to do list setup is great. That section of the app is what we're here for and it's really great. The reward and group mechanics are good motivators. It's just the structure of the game that needs improvement."
76,com.evernote,149.3896103896104,3,0,"Love it!! But. I use this for pretty much *everything*... Web sites to revisit, a quick scratchpad, sorting and saving emails for offline access, to-do lists, and the list goes on. I love that I can access my Evernotes from my tablet or a PC, and that when I had to replace my phone last week, I didn't lose anything! SO WHY ONLY THREE STARS? I don't own a PC, and the app doesn't allow you to delete notebooks; nor can you access the desktop web site via a mobile device. When they fix it, five stars! (8/28/14)"
77,com.evernote,149.3896103896104,3,0,"So so Decent app, but laking some basic options: font size, font type, alignment (justified), background color, possibility to add a new note to a new notebook when editing it (you can save it only to an existing notebook and move it to the desired notebook after you get out and create it) password protection is a paid option.  It is intuitive and easy to use and it has two levels of folders (notebooks and staks), that helps alot in organizing. The sync works fast and without problems."
78,com.evernote,149.11038961038963,2,0,"Disappointed right now Unfortunately, I have become too dependent on this app. Apparently they are making everybody change their passwords. I have been trying to do so and keep getting looped around to a message saying that they will send me an email. The email says to click the link to reset my password. I click the link and go through the steps and it loops me back to sending an email. Then I got a message that said that I needed to contact their support because they can't identify me. I've tried that twice and haven't received any response. I can't sync any of my notes until this gets resolved. If it takes more than a day I am switching to another notes program and starting over. This is frustrating."
79,com.evernote,149.11038961038963,2,4,"Good thing it's free (marginally) When I added a photo to a note, the text disappeared. I tried restoring the note, checking conflict notes, and trash to come up empty handed. Have emailed support four times already, with only a generic response. Tried to go premium as that was a suggestion to retrieve previous saves. On four different devices including a desktop I was repeatedly informed by the screen that I had not entered my credit card information. I anticipate a lengthy communication session with my bank, behind Evernote's uselessness."
80,com.evernote,149.1103896103896,2,0,"Seems like it would be great, but it's a bit clunky & makes my phone freeze I was really excited about this app, I wish it worked better on my phone (Moto X 2nd Gen/ And. 5.0) I have plenty of storage and RAM  available, not a real power user. It could be Lollipop's fault, it's not as great as it could be (preferred Kitkat), but Google lately seems to put the stranglehold on what should be basic features.  Was trying to use EN to put together a rough idea for a photo book:  -When taking pics of handwritten notes either in Post-It or document format, they came out in varying positions; sideways, upside-down, etc.  -One of the post-its actually had the yellow hue which was cool, but couldn't replicate that. -The photo ""tip"" in the middle of the screen continually pops up over the image I'm trying to capture (""I'm already using a contrasting background"", I said.) -Camera starts glitching and freezing, and app freezes sometimes. -Sometimes pics wouldn't transfer into a notebook once captured  After a half hour of trying to make it work right I just hung it up. An app that freezes my phone goes to the uninstall pile. I'll check on it later, I've heard/read such great things about it."
81,com.evernote,148.83116883116884,1,0,"Appalled at changes made when installing I don't believe that it was a coincidence that after installing Evernote on my Nexus 4, I discovered all my hotmail email was gone (forced a re-sync and it came back), then found that the gallery app had been hijacked - going into gallery started the camera, and the only albums I could access were my picasa ones. Absolutely appalled - had to clear the data and cache associated with the gallery and restart phone - have deleted Evernote and won't be using it no matter how useful it could be. How dare an app be set up to arbitarily change settings on other apps without informing the user and giving them the choice not to do it!"
82,com.evernote,148.83116883116884,1,4,"Crappy. Loyal user for a few years, this year my Plus subscription did not renew for some reason. My devices had to be unsynced and I can no longer access my notes offline. Only option is to upgrade to Premium as you can no longer start a new Plus subscription, although it was supposed to have allowed the Plus to continue as long as I didn't cancel. But, no way to speak to anybody about it as you have to have a premium level in order to contact their help service. Looking for a different app."
83,com.evernote,148.83116883116884,1,4,"Unstable app. Does not sync with other devices consistently. Does not share notes and notebooks consistently. Shared notes do not generate Evernote or email notification to recipient, even though recipient receives emails from others and spam folder is empty. Sharing has worked in the past. However, after yesterday's update, the only way to share notes today (11/04/2016) is by sending them as regular text emails, not Evernote link. This app is not ready for prime time."
84,com.evernote,148.83116883116884,1,0,"Unable to create account to start using app. Pop up message indicated I had a bad connection to the internet, however I was successfully connected to WiFi. I turned my phone and WiFi off and back on, but still got the same results.   I do not care about being able to access notes from anywhere. I only want them on my phone. Consider making it an option to NOT create an account, especially if your app cannot adequately identify internet connections."
85,com.evernote,147.55194805194807,1,0,"After 3 years of reliability, today one of the contents of my notes was missing. Blank. It's not in the trash. It's not obtainable on web. Gone.   Don't call me petty, but even one note is VERY important and this particular one was to me. So to have it suddenly gone missing with no backup is a major let-down. 2000 words of hard work gone.   It may seem little, but once again when you've got a dateline to meet it's a lot. I repeat, a LET-DOWN.  FUTHERMORE, there is no 'help' page in the app that would allow me to send an error report as mentioned on their help site. THE ADVICE YOU'RE GIVING EVERYBODY IS THE SAME. DO SOMETHING ABOUT IT.  Thanks for nothing. UNTRUSTWORTHY APPLICATION."
86,com.evernote,147.55194805194807,1,0,This app was the best app on my device since last 30 months uptil last update in Dec. 18. It seems app develoers hv upgraded it for latest ver of android devices. (I am still using 5.0.1 ver). I hd same issues with some other apps also. But those dev have made changes n kept lower end devices compatibility with new features also. This seems possible in designing n coding an app. (Problem is with basic text note view n edit format). Hope Evernote is also back for lower end devices.
87,com.evernote,147.55194805194805,1,10,"20161104: Lost encrypted data - 1 star! The synced note taking, collaborating system evernote provides is extremely useful. However it's been a long road to where it currently is for the andoid app and let's not mention the war (linux). Android app still lacks many features the Windows PC version supports. For instance, tabs? Tables? Coloured text? Reversed sort ordering? Most features that aren't supported I have to refuse to use because I can't make my notes look how I want, or if I edit on Android a note made with formatting on Windows it will royally !screw! the formatting up after saving on Android. 20160505: Skitch support dropped Jan 2016. Can't get Skitch from Play Store. No readily available info on where to get it. Dropping to 2 stars. 20161104: Website version LOST my encrypted data - heavily inconvenient! The website reported some generic issue, possibly maintenance then when I reloaded the data was gone. That's ok, I have premium. NOPE!!! Don't have a windows PC at the moment so NO FILE HISTORY FOR ME! 1. Losing data. 2. Losing _encrypted_ data! 3. Paid feature unusable on 2 out of 3 platforms!!! 1 star Evernote. 1 star. It will take _everything_ to change from 1 star. Including a Linux version."
88,com.habitrpg.android.habitica,147.18181818181816,1,0,"This is my second time returning, and after a 2 year hiatus, I'm pleased to say that everything I hated about this app is still there and nothing new has really changed. It's so buggy and I can't get any help on any of the bugs I experience. Like the fact that I don't do any damage when my cron rolls over. Yea… I get no response from the developers.  The only reason I use this app is for the sake of quests? Because everything else is so boring. But even the quests are dull. And if you're in a big party, they don't even scale it properly? There's nothing like having a quest start and then having it finish a couple hours later before you even have a chance to do anything. Not to mention it totally lacks the ability remind you of anything. All it does is nag you everyday at a set time. That's all it's capable of. Set a to do with a due date? Great but you won't get a reminder about it. Not to mention the fact that it still doesn't allow any form of offline capabilities. And they just make up excuses for why they can't have it. Which I don't buy because I've used other apps like this where I can go offline and use it. Its slow as hell.  And for forcing me to be connected to the internet it doesn't even notify me of new posts from my guilds and party."
89,com.evernote,146.83116883116884,3,3,"EDIT: I haven't transferred everything to OneNote so I still use Evernote to view some notes but (1) and (2) haven't been resolved, and I'm not sure about (3) because I no longer edit notes or create new notes using the app. Props to the dev for responding and offering a solution though.     ORIGINAL REVIEW: Used to be really great on my Samsung S7. But on my Mate 10 Pro, it was just really really hard to use. (1) If I'm not using the default font, icons just show up as random letters, I wouldn't know what I was tapping if I wasn't using it before, (2) My notes look chaotic, font sizes vary throughout the note even when everything's in default and (3) I've never had problems with my keyboard using different apps but typing in Evernote was so frustrating. It keeps overwriting stuff that I'm writing with something I've typed in the same note randomly. I delete and try to type it again and it just keeps overwriting stuff that I'm writing and I can never finish anything. So I'm finally going to replace this with OneNote which I found to have a simpler interface and easier editing options in mobile."
90,com.evernote,146.83116883116884,3,0,"Useful, but slow Evernote allows you to enter notes from a computer, smartphone or tablet, and even by email, and access it from any device with an Internet connection. Notes can be tagged and searched speed up sorting through all the data you will wind up generating. This is all very good, but the downside is that performance on Android seems very slow, and it can take many seconds for a note to load up. I suspect that no information is stored on the device, with everything being downloaded off the internet each time."
91,com.evernote,146.55194805194805,2,0,"great features BUT ... i love the features (great widget, compatibility with Skitch etc) - they're great for my Note II, and make for a great SNote (app) replacement  BUT - there are some issues. my number one problem is the lack of accessibility - can't batch delete notes, not to mention it's cumbersome still to delete them one by one (open...menu...scroll down... delete). also, the user interface isn't (imo) suitable for dealing with a large number of notes (i.e. folders/notebooks, etc)  i wouldn't mind those inconsistencies, but this app IS buggy on my Note II - for example, when I move my cursor to a different word/different part of my text to edit that word/part, the editing gets done on my /original spot/ i.e. the spot i move my cursor FROM. the only way i can move my cursor to edit text is by using the arrows built into my Swype keyboard, which is inadequate for long notes  i wish i could like this app, so i hope these issues get looked into... :)"
92,com.evernote,146.27272727272728,1,0,I keep all kinds of lists on evernote and recipes from the internet. It's as easy way to copy and paste them into one location. It also makes it easy to share them later. Update 1/4/20: the app is no longer working after you try to create a new note and add one word of text. Update February 2020: app still isn't working correctly even after reinstalling again. I have since removed from my phone and looking for another note app option.
93,com.evernote,145.55194805194807,3,0,"New bug When creating a new text note, the options pane on the bottom is missing, not allowing me to change to bold, underline, add checklists, bullet points, etc. The only way I can create these types of notes is to use the ""Explore Evernote"" from the home page left pane, then scroll to ""Start a checklist"" and then the bottom pane appears. This may have something to do with my keyboard auto-loading when I try to make a new note, as it does not when I go the ""Start a new..."" route."
94,com.evernote,145.27272727272728,2,0,"Awesome just wish the free version allowed connection to more than two devices. 3 perhaps? Edit... Reluctantly changing my rating. I have the same typing/editing issues as everyone else since the new update. I can forgive almost all the other quirks except the fact that when I type a word (and Evernote causes my keyboard to get it wrong) and I backspace, it doesn't delete the entire word, and I have to go thru and delete the entire word manually, no matter what long, nonsensical word Evernote has decided to put in for me. Backspacing then runs the risk of creating more issues if it decides to keep going crazy. This frustrates me to no end. It runs the flow of writing and thinking. If it wasn't for all my current notes, I would have already switched to something else. I really, really don't want to, because the app is perfect for me and my needs. Please fix. I have downloaded another note app. It feels like I'm cheating, like I'm a betrayer. It feels dirty. I don't want to learn a whole new system and go thru transferring all my notes, but i will. Please fix the typing issues so i can change my rating back to where it belongs."
95,com.evernote,144.27272727272728,3,0,"Good, but not exactly what I'm looking for. I use this for note-taking in college classes.  I'll start with the good: Love that I can use this on multiple devices and still access the same notes. The interface is much friendlier than others I have tried. I like how I can insert pictures and drawings as I go. Notes are also easy to share. I also sometimes use this to make to do lists. The app encourages its use for all aspects of life, but to truly do that better for me it would need...  Here's what's lacking for me: When I'm in a lecture class that I would like to record, the record function only works if I do not use any other insertable feature such as taking a picture or drawing a diagram. I can only do one at a time. I have had to download a separate app for recording an entire lecture nonstop. When I share the notes, they really only look great if the reciever also has Evernote (which I know is the ultimate point); however, I take notes as an on-campus job and when I email a note, the format looks ridiculous. The font is at about size pt 4 and the drawings are scaled to be absolutely enormous. And when I want to print the notes out, there are huge side margins that print in gray. Total waste of paper and ink."
96,com.evernote,144.27272727272728,3,0,"Great Potential I preface this comment with the acknowledgement of my organizational dysfunctionality. While I believe this app may provide significant component for bringing some order to the chaos between my ears, there are some issue which are inhibiting and irritating. First, and possibly most important, I have yet to discover a method of offering feedback to the developers, hence this review. The most frustrating feature missing for me right now is the ability to change the default view in the computer based app, it always defaults to ""Created"" (date) and ""Revers Sort Order"", I do not think that way; I need to specify my preferred view (""Notes by Title"" Ascending).   I also find it frustrating to not be able to add ""Tags"" from my phone. Nonetheless, I do think this app has great potential and possibility and commend the developer(s) for offering such a rich version as a free app. It is my intention to switch to the paid version once I can see how (if?) it will work for me."
97,com.evernote,144.27272727272728,3,1,"I've been an Evernote user for years. Still a strong supporter, despite the focus in the last year or two on Evernote for business rather than Evernote for individuals.  The good: access your notes, choose which ones are accessible offline, fairly easy access to Evernote features despite being on a mobile device.  The bad: No in-app PDF support. Would love to be able to see PDFs in-line in my notes and viewable full screen, without having to download the PDF and open in another app (which often creates another copy of the PDF file). You end up with PDFs all over your phone wasting space."
98,com.evernote,144.27272727272728,3,1,When is bar widget coming back? 10/13/15 UPDATE-- Now BAR widget is gone from my tablet screen. Not happy. I really depended on that Bar widget to keep me on track.  ( 9/28/15 review --I take it back.  What happened to BAR widget?  And why do you have to perform 2 steps to get note to appear on homescreen? Used to be able to set reminder from inside note when creating note.  BAR widget still shows up on tablet but note disappeared from home screen of phone. Only single action widget available.)
99,com.evernote,143.99350649350652,2,1,"So hears my review While sharing something to evernote, I have to click this and then that just to select which notebook I want to save it to otherwise it automatically saves into the wrong notebook. Also while saving my recipes, half of the ones do not show its picture and there is no option of deleting the picture and manually adding one for myself . Another thing that annoys me is you cant click on the back button to go on to the previous page you was on and instead goes of the app. Also can't add recipes from web page &gt;:("
100,com.evernote,143.99350649350652,2,0,"Arbitrary update ruined this app. I used to love this app until you made the home screen widget utterly useless to me. One of the main reasons I used Evernote was to create lists for myself and display them on my home screen so I would not forget or ignore the tasks I set myself throughout the day. Being able to organise my notes and notebooks in one app was just the icing on top of the cake. I have switched to Google Keep for these things now and, although I actually prefer Evernote, at least Keep has a decent widget."
101,com.evernote,143.99350649350652,2,16,"When you open the app it shows all of your notes in order of either ""recently added"", ""date created"", ""title"", or ""notebook."" No option to organize notes by reminder date, or to drag and re-order your notes. If you like to set reminders for yourself a few months in advance, then this app is basically unusable. You can see everything in order of due date in a simplified drop-down menu if you click the ""reminders"" tab, but it's not enough. *Edit* This was downloaded on a Google Pixel 2"
102,com.evernote,143.99350649350652,2,39,"I tried send a file from (Google keep) to evernote, every file if content : yahoo or Google and login or password these kind of words, will be changed to yahoo online news or advertising in my evernote , it's really make me worry about this app it's safe to save my files ??!! Before was not like this, it's happened again after software updated 9/19/2018. I tried to emails their support, got no answer, only got email ask me to upgrade my account."
103,com.evernote,142.99350649350652,3,0,"Useful App This is a useful app especially because I am able to upload my notes from my Write  Scribe pen directly into Evernote.  In designing the user interface they decieded to try for cool instead of practical.  I need a place to track information about clients.  Some of the information is repetative, some is unique meeting notes.  I need a place to keep website login information, user name; passwords; etc, these go in as seperate notes and can not (at least I have not found a way) to group them together.  Meeting notes are another area...all lumped in by date.  Action lists...all lumped in by date.  So, it is a useful app but not practical."
104,com.evernote,142.99350649350652,3,1,"Becomes extremely slow as file grows I keep adding to a couple of notes I use to list various activities I do, and as soon as a file is longer than a couple of pages it becomes frustratingly slow to edit. Words take as much as 20 seconds to appear after typing them in, or just as long for letters to disappear when backspacing. I once rated the app 5 star for all the incredible features, but now the simplest task of all, writing lines of text with the date and names of events I've recently attended, has become a near impossible one to complete."
105,com.evernote,142.99350649350652,3,0,"Useful in many ways, but also frustrating. There is much to like about evernote, particularly the fact that it is cloud based. I don't recall having been so annoyed by it on the desktop, web, or my other devices.  But I'm finding the android app on my new phone very frustrating. I can't get lists to function properly at all. When in a list, pressing return should create a new list  item. This simply does not happen. Ever. Also, there is no checklist option, like in the desktop application or web page. This is with the HTC One."
106,com.evernote,142.9935064935065,3,1,"Does what it says for the most part, but Took 2 star away for the following 2 reasons: 1) The new way the save funtion is being implemented. Use to be if u typed something in ur note & used the back button, it would save whatever u wrote AUTOMATICALLY & BEFORE going back to the main menu. Since the last 2-3 updates however, one has to physically hit the done button to save ur wrk. 2) Dont like that u cannot start editing a note by just clicking on it. Now you need an additional step, click on the edit (pen) button at the bottom right. Y unnecessarily add steps when they are NOT NEEDED :("
107,com.habitrpg.android.habitica,142.81818181818178,3,11,"Habitica was very fun for a time... then I quickly became disengaged. None of my friends play so I was unable to go on quests. Once I had equipment, a pet, and a mount I liked there was very little remaining to keep me engaged. I can't recommend using it single player. I am aware there are guilds to help you meet parties so you can adventure but I am disinclined to meet strangers just to keep my tasks organized. Also I'll note that the penalties for not engaging in dailies are so minimal that I was never worried about skipping anything... and since the benefits are randomized (apparently heavily towards potion and foods, not eggs) I wasn't incentivized to try for any specific type of activity beyond things I just wanted to get done."
108,com.evernote,142.43506493506496,1,1,"I have used this app from the beginning, and I have been through all the bugs and fixes. I was recently taking handwritten notes, and in the 6th hour, the entire note disappeared and reverted to a note for typing. The page had not cleared, and my stlylus was no where near the eraser. There was no undo/back button. I started a new note, and the same thing happened a few minutes later. I logged into different devices. Nothing worked. Reached out to tech support and no one is helping. Uninstalling."
109,com.evernote,142.43506493506496,1,13,"Hit the data limit and needed to upgrade, and was given no option to do so - the mobile app loads a blank screen, the desktop app loads a web page, and the web page tells me in fine print to go dig through my settings in Apple Music (which I never use). I finally found this obscure menu and paid to upgrade but Evernote still thinks I'm on Plus. Please make it easier for me to give you money so I can move on with my night. This issue still hasn't been fixed."
110,com.evernote,141.71428571428572,3,0,"The app is great an all for notes, to do lists, and other work. However, if I write stories, articles, etc., I can't save them to the SD card automatically. And if I move them, well, they don't show up in the app. Frustrating to say the least. Then there's the fact of trying to delete check boxes and other formatting options. It's become very inconvenient that I've stopped using the formatting. I don't plan to upgrade to make it better. Evernote should be doing that themselves."
111,com.evernote,141.43506493506493,2,1,"Update 12/23/15 As my free Samsung subscription I would have to wait until the first of the year to renew. I used Evernote for all my notes, but pretty much disabled the other functions. Then I found without a subscription, I couldn't access my notes without an Internet connection. This is insane, what use is a note app that can't be used offline.  I was never thrilled with the fact I had to use my PC to empty the trash bin of a mobile app as it was (they have it so Android devices can't access the web app). I have also had problems with the PC app. I installed the Metro version of the app on my Windows 10 PC, not knowing their was a legacy version of Evernote. Even after uninstalling the Metro version with a registry clean, the legacy version refused to install claiming only one version was allowed per user.  Even working with Evernote tech support (who spent a lot of time assisting me) the problem couldn't be resolved. For the last few months of my premium service I had some problems accessing notes offline, which was annoying.  I decided to go another route for the future. Instead of paying $40 for a year of use, I purchased another note application for $3, that meets my needs."
112,com.evernote,141.43506493506493,2,10,"Suddenly I am getting ""clip failed"" for any recipes I've been trying to save. I can't even save the page a first time like I've always done. And I can't delete notes because it says I don't have permission....and I'm the owner of the note!! Why has Evernote gone whacky suddenly?!? I rely on this app for everything and now I can't use it for its most important feature to me! And I cannot find any ""help"" option. I can't even send error logs. So frustrated. Now I have to look for another app. And I pay for the premium version. What a waste!!"
113,com.evernote,141.15584415584416,1,0,"Don't download this nonsense! I wasn't told at sign up time that the app will no longer be free after 6 or 7 months or so. So after that length of time of using it, Evernote wouldn't let me login and access my notes unless I pay £40 for one year, otherwise I should keep being locked out of my account and having no access to dozens my notes. I should have chosen to use Google Keep which came naturally installed app on my phone but I didn't like that everything was based on Google, also same thing with my photos, non-existent music player and some other stuff we're based on Google too meaning no gallery app (blue and yellow flower icon) and had to download VLC as a music player making me feel like I was lacking basic essentials from my phone apps. So I phoned HTC and they recommended Evernote, this is how I know this app. I feel sorry for you if you're unemployed and you're using this app as a newbie, change your jotter provider quick before they rob you for your £40. I've never seen anything like this since when I started experimenting with different apps on modern phones."
114,com.evernote,141.15584415584416,1,1,"Long time user, now just wastes time I picked up evernote when it was lovable. As I remember it was ready to type the moment you opened, even started recording. Or at least was very easy to use in pressing situations. Now, it wastes your time with extra clicks. When I open a note and read it, I tend to want to add something- i have to get the edit button to appear, push it, and watch the whole document disappear while it scrolls way back to the top. It also won't send a note to my email (the one used for login) because, you know, restrictions."
115,com.evernote,141.15584415584416,1,0,"Currently sharing to evernote from another app opens up the fullscreen evernote. I wish it could just do a small box over the existing screen, where you could select your options like tags and notebook, without changing the active app. Google keep notes and Zoho notebook allow this. If it were changed I would immediately get evernote premium, but right now it interferes too much with workflow"
116,com.evernote,140.43506493506493,3,1,"Acceptable but not fantastic I'm an unwilling user---would much prefer to pay for a good OneNote app if only someone would develop one--but Evernote more or less gets the job done. It's great to be able to include photos. My three major gripes are 1) awful navigation. It's really hard to get a good snapshot of your notes as a whole and how they're organized, or to move around between notes by navigating rather than searching. OneNote spoiled me. 2) SERIOUS issues with saving and autosaving. There's no warning message if you close a note without saving it, so it's really easy to lose your work. Same is true if a refresh or save fails for some reason: the message appears only briefly, so if you miss it you can keep plugging away at notes that you'll never be able to save. So save early and often, as if you were using a word processor from the early 90s. 3) Fixed display size. If there's a way to change the display size, I haven't found it. Happy squinting."
117,com.evernote,140.15584415584416,2,1,"I have a couple of issues with this app that will most likely result in me uninstalling it and looking for another note app, or going back to OneNote. 1. Words following a checkbox for some reason do not work with my keyboard auto suggest, meaning I have to spell each word correctly on this little mobile keyboard. Most things I write following a checkbox are only one word. Not sure if this is just a problem with my phone/keyboard app. 2. The Android back button doesn't save my edits. I have to reach all the way to the top left to reach a tick. And even then that tick still leaves me looking at a note I just wrote... And I have to do another top left tap to get back to my notebook. But that could just be one press of the Android back button. Can't believe I'm saying this about a Microsoft product... But OneNote actually has a better user experience in the above two cases."
118,com.evernote,140.15584415584416,2,0,"Only the Web Clipper works reasonably - rest is untrustworthy.  Suffice to say that just before I started typing this, I fired a message from a reserve Evernote account (opened solely for this purpose) to the main one via Work Chat. So far, the program has not seen fit to acknowledge that I have sent it something.  The PC version seems more reliable on this regard, but nevertheless Evernote is not very reliable and cannot handle version control especially when the note is shared. Thus you keep getting Conflicting changes,and when someone tells you he has finished editing the note, the final version does not reflect immediately, so there's always a pang of doubt as to whether you are reading the right one.  Untrustworthy for work purposes and right now I use it mostly because my boss does."
119,com.evernote,140.15584415584416,2,0,"Bad ux Bad search, I have to scroll through a note to find results, cant search within one note.  If I do find what I'm looking for, I can't edit at that location, as soon as I hit the edit button (why you'd need a button to edit a note when thats basically all this program is for is beyond me), it takes me back to the top of the note.  Terrible ux.  Evernote, you should take a minute and focus on the core experience of your mobile app, the desktop apps are far better."
120,com.evernote,139.8766233766234,1,3,My account was hacked and there were several logins from around the world. My username and password were displayed and my notes. The hackers left a note stating they want 400$ in exchange for my details back. When i tried to contact evernote support there were errors and no email to be found. I just want to delete this app and move on with my life. Never trusting an android nor this app ever again. Chances are i wont even get a response to this message as it is evident that there is no support.
121,com.evernote,139.8766233766234,1,0,"Forced to switch from ""notepad"" to this When my HTC One ""upgraded"" it's O.S. it deleted all my notes and told me that it no longer uses notepad and used this app instead. A note app doesn't need to be as sophisticated as this one. Plus they send you daily emails and have an icon at all times in the notification bar. Ever heard of the KISS method, evernote?"
122,com.evernote,139.15584415584416,3,0,"Audio problems! Why can't I listen to audio notes that I have made? I just get a pop-up stating ""Note content could not be downloaded at this time. Check your network connection and try again later"". Hasn't worked for weeks! New ones work, but for long? I was able to save & e-mail myself one and play on the computer. I tried downloading evernote on my computer but can't start it (just in the browser, and can't play the audio files there anyway) and just encountered more useless problems that I have no idea how to fix..."
123,com.evernote,139.15584415584416,3,0,"very buggy Using Verizon Samsung Note 3  tags created on android app do not sync to web app  edit note title - no way to save without editing note body as well  Web app (unrelated, I know) does not have pop-up descriptions for all buttons  Overall experience of Evernote is this: looks exciting, I like the whole idea, but easily the buggiest software system I've seen in years."
124,com.evernote,138.5974025974026,1,0,"Guest Support Requires User Name... So I tried to contact Support using continue as Guest to ask the following question before trying out your products.   Just looking for an explanation why you'd need my exact location, contact list info, test access to protected storage, and especially the read your contacts and read call log bit.   Is there a way to disable these features and what logic is behind you needing access to my contact and call log information for making note taking easier? Just seems really sketchy to me, and from a lot of the comments I've seen I'm not the only one feeling this way.   Thanks,  'B"
125,com.evernote,138.5974025974026,1,7,"Lost several large, detailed notes over the past year or more, help and support steps do not work (searching the trash, sending an activity log, can't email without subscription, etc.). You'll never hold my data hostage again because I'll never give it to you, again. Classic modern BS customer support of apps and poorly coded software with no avenue of actual help. I'm not a fan of Google docs but I'm going back to that because I've lost all my notes from this app."
126,com.evernote,138.5974025974026,1,0,"I did love this app until I had to reinstall due to my phone locking up. I am now unable to retrieve any of my notes. It says it's due to too many devices connected and to upgrade to the pro version, I have and only ever have had one device connected which it shows in the settings. I have emailed customer services twice without a response. Such a shame but just not worth risking using as I have lost important information without any option to retrieve it."
127,com.evernote,137.8766233766234,3,1,"What a note taking app should do. Taking notes on whatever device and sync them with all my other devices, is why I started using evernote. Now I have to pay for that. In itself that's fair enough. However, I think evernote just isn't good enough to feel comfortable buying it. The most annoying thing is that when you open it, it gives you the complete list of notes with a couple of hundred notes that's useless. So every single time you have to go to the notebooks list first. You should be able to set what  menu (or note even) you start with. And I hate the green colour. Custom colour schemes and coloured notes would be nice. So before I buy I'm going to check if there isn't a better alternative."
128,com.evernote,137.87662337662337,3,83,"I'm a long-time premium Evernote user, but this new update is baffling. I like the consistent interface between devices and getting rid of features that added little to the user experience. But why get rid of right-click menus? And the ability to move tags/notebooks around by clicking and dragging? And customizing the tool bars? That seems like pretty standard stuff to have? I'm finding it increasingly hard to justify the cost, so this is likely the year I'm switching to a less-pricey app."
129,com.evernote,137.5974025974026,2,2,"Google Play Services has Stopped Every time I open this app, my Note 4 heats up and lags until I get a message saying Google play services has crashed. Beyond that, I use this app to take handwritten notes, but the UI is terrible. There's no simple way to center the canvas on screen, the arrows continually get in the way, and the zooming/scrolling never seems to work on the first try, preferring to detect only one finger and leave a giant streak in the note. Last of all, please stop pushing Evernote ads into my device's notification menu."
130,com.evernote,137.3181818181818,1,0,"Update:  Found solution and more I wanted to download and sync Outlook notes to my Fascinate. I'm always creating notes. Evernote does one better--I can mark an e-mail message to upload it to Evernote, and it is treated as a note on my Fascinate. Very useful for me! For instance, I used to copy and paste info from an e-mail to an Outlook note, such as a hotel or car rental confirmation. That note would download to my old Palm. Now I just mark the e-mail to upload to one of my Evernote notebooks, and it downloads to the Fascinate.  Update:  Evernote seems to have stopped working on my Android.  It doesn't load, then I have to force-close it.  I'll be uninstalling."
131,com.evernote,137.3181818181818,1,0,"In Edit Note I need these Options , Kindly solve my issue 😠 When I save a txt note and then I try to edit it , the font change its color to white and get disappeared , then no matter what to do but the Note get clear. I've lost my note in the same way. ❌please give us options like you have given in iPhone📱(iOS), ⚫Options in iOS are  ✔Share ✔Present ✔Add Shortcut ✔Duplicate ✔Simplify Formatting ✔Delete ✔Cancel ... I need these option in editing a note the most important option is❕Simply Formatting. The first mentioned problem is solvable with this option."
132,com.evernote,137.3181818181818,1,4,"This app is way to complicated and every task I try presents a new set of tasks that can't be completed in order to complete the first task! I just want to take and edit notes,store in the cloud,access info with multiple cross reference....is that too much to ask? I used Evernote years ago and loved it,now I feel like I need a master's degree to navigate and make it work. Too much trouble."
133,com.habitrpg.android.habitica,136.7272727272727,2,0,"Great app based on features, AWFUL due to bugs! Still using it daily, after restarting it several times, but the bugs are a huge drawback!  Will change the review once I will be able to rearrange the tasks without having them moved back were they  were (or placed somewhere in-between), when it wouldn't crash when I set a notification on a task, when the party tabs don't appear on tasks view, and when the animals appear in the app when they are found, not hours later (refresh + app restart = no use in this case)."
