review_id,app_id,score,star_num,helpful_num,review_content
66,com.mapswithme.maps.pro,68.1588785046729,1,9,"This app use to be amazing. I used it for 2 years while traveling, but now it seems they just don't care. The app has become so slow to do anything. Sometimes taking over a minute to even load the search function. As soon as you resize the map everything disappears and you have to wait another minute for it to come back. All of this use to be instant. For an offline map the only thing they seem to be updating is online features like traffic and stuff. Its basically becoming useless. Instead of deleting it I have decided to post this review in hopes that they will fix it. This was once my go-to app for everything. Now I can't even use it"
67,com.mapswithme.maps.pro,68.1588785046729,1,1,"Very fast map display, somewhat slow routing. I experienced completely bogus routes jumping from a surface road onto a bridge passing over it (without a ramp existing - and also visibly not existing in the map display). Reported multiple times, still not fixed after almost a full year. Can't trust the routing engine. Apparently, integrating stuff to appeal to businesses is more important. Finally uninstalling and switching to HERE. Response to dev's comment: Was using latest update/maps. Older version likely on wife's device. Will contact support with details."
68,com.mapswithme.maps.pro,67.71028037383178,3,2,"Getting there but not quite there yet... I hate Google maps. Somehow it's slow on almost any device i have used. Right now I'm using nexus 7 and it's still slow, even with the new update. Mapswithme, on the other hand, is mighty fast but lacks in map data quantity, quality and the fact that the search function is useless. The only way I've found it useful is to search for the street only, but even then you have to magically deduce which city it's located in by the distance from your position alone. It's not very precise, also. In addition, i haven't found a way to change the measurements to km's, so that's that.  Last, but not least - there's no decent navigation (the rotation of the screen doesn't count)."
69,com.mapswithme.maps.pro,67.71028037383178,3,29,"It's ok. It can be frustrating to use. The directional arrow sometimes keeps turning round and round and then points to the wrong direction. Nov. 2019: I just did the maps.me update--the search function doesn't work the same way it used to before the update. I used to be able to put the number of the house or building, then the street, city, state, and the app would locate the address. That doesn't work anymore."
70,org.wordpress.android,67.69158878504672,2,0,"Doesn't post a new blog if I clear the 'uploading...' notification The new blog posting process is somehow interrupted and doesn't finish completely if I clear the 'uploading...' notification.  As a user I would assume that such a process should continue in the background.  Next, if I open the app again, it doesn't show any indication of the ongoing process which doesn't give me any kind of update (of whether the new blog got completely/half way uploaded/or cancelled).  To check this, if I manually click the 'refresh' icon on top-right corner, it gives a warning message which is really doesn't help the user what his/her action should be."
71,com.mapswithme.maps.pro,67.38317757009345,1,11,"Blatant internal storage hog.  Each time the app is updated, it decides to fill up the internal phone storage, rather than the the SD card. And following an app update, you then MUST re-download ALL previously downloaded apps, and again, fill up the phone storage not the SD.  At over half a Gigabyte of app and mapping data, this app is just blatantly greedy, and the developers are either too lazy or too incompetent to design an app appropriately to store directly on exterior SD card storage. ----------- WHY do I have to download maps again following app update?  EDIT: why also the need to automatically start up at boot?  This app is getting very tiresome to use - weekly updates, repeatedly having to download all previous map files after every app update, frequent nag screens.  Just develop a simple app - which works properly, doesn't nag its users, and doesn't gobble up huge amounts of data!"
72,com.mapswithme.maps.pro,67.38317757009345,1,4,"MALWARE APP!!!: IT SENDS YOU VIRUSES AND SPAMWARE Y 30 DIFFERENTE LANGUAGES, THE ANTIVIRUS DETECTS IT AS MALWARE, STAY AWAY!!! REPORTED !!!  I do not want popups asking me if I have thought about where I am going this weekend. Deleting it now. Remove this idiotic nonsense and I will reinstall and re-rate it.  also: CRASHES CONSTANTLY WHEN GOING TO SETTINGS. no audio instructions for turn by turn navigation? offline search is poor. download of maps extremely slow. Markers on map should be ordered by nearest to my location, etc. Markers search is poor, they re all scrambled."
73,com.mapswithme.maps.pro,67.38317757009345,1,0,"Clunky I have no idea how this has a 4.6 star rating. There's no importing of favorite places. Very unintuitive to set your favorites like home and work. Not user friendly to navigate to your favorites. The voice is very unnatural sounding. Turn directions do not include street name that you're turning onto. Distances read out in feet instead of miles (""turn left in 3000 feet"" vs. 1/2 mile). Finally, it's worse than Google maps about unnecessarily telling you to keep left to stay on the interstate at off ramps."
74,org.wordpress.android,67.3644859813084,1,0,"Just hate it... Not intuitive enough, I made couple of ""mistakes"" that got me headaches. First one, I started a post, and I wanted to save it, so I pressed the arrow in the up corner to acces next options, but that icon is a ""paper airplane"" that publish the post without even ask! Alright, first use... I search for something like post adjustments (oh, they were in the footer!), and changed the post to local draft. But it NEVER went to draft again in the blog!. Worst than that, I continued editing it, and the next time I accessed it, a message appeared, something like ""the post is not updated, do you want to?"" and I thought of course, upload the changes, but what it did was download the first draft (the published one) overwriting the last one so I completely lost ALL of my work. ""Well, let's see the revisions..."" but there's NOTHING like that. On top of all that, I searched the internet for help, and the only possible solution needed my device rooted before all this, and search some hidden directories, but it comes to happen that there are lots of people who doesn't even know what is to root an android device. ABSOLUTELY AWFUL!!!"
75,com.mapswithme.maps.pro,66.93457943925233,3,0,"Excellent offline access, mediocre travel tool It's really nice not to have to have a WiFi connection to access detailed maps. You can download just the areas you need to your internal or external storage and always have access (the KitKat external SD ""sandbox"" is supported).  The map will follow your position if you have location enabled.  One serious flaw is the inability to interpret address info being sent from other applications, so you can't use this application as your default map.  Links from calendar, e-mail, and browser apps will just go to the middle of the ocean near Africa at Lat/Lon 0/0).  Another issue is cross-map routing: you can't plan a route across state or country boundaries that cross map files."
76,com.mapswithme.maps.pro,66.93457943925233,3,0,"Yet to be convinced... This seems to be an interesting app, no doubt, BUT it does not work for me. Why? 1. Font size hopelessly small even for a 5.2-inch smartphone screen. Maybe on a ten-inch tablet... 2. No options for routes (fastest, shortest, easiest..). It seems to automatically opt for shortest routes, which are not always the most convenient. 3. Searches of POIs return vague names (like ""Gas station"" without the brand, or ""Parking"" without immediate street indication. 4. No voice guidance for Romanian. Uninstalled for now"
77,com.mapswithme.maps.pro,66.93457943925233,3,7,"Well after down loading this app I tried to get a route from Benidorm to my house in Balsicas, Murcia, and it would not recognise my Calle. So I looked on the map area only to find my street has the wrong name and the name of the street is shown as a street one block away. As one is supposed to be able to correct errors how does one do this? as I can't find any instruction to allow me to correct this error. May be able to up grade star rating when I have used it."
78,org.wikipedia,66.59813084112149,2,1,"Pictures don't display when clicked on and... The inability to keep multiple tabs open drives me nuts. I'm a college student and this app is terrible if you're using Wiki to research. God help you if you go to another article from one page- when you hit the back button, you start at the top of the first article ALL OVER AGAIN! Not saving my place in the article, especially if it's a long one or you don't remember exactly where you stopped reading is a nightmare! I love Wiki, but I  don't love this app."
79,com.mapswithme.maps.pro,66.38317757009345,2,0,The map itself is good. thus it can not choose the route between highway and a free road.  the main problem is. before i was sighn in into a google from this app. to keep organised my bookmarks.  now my phone was little broke. i reinstall android 6.0 OS to my phone. then i reinstall maps.me and then. i was trying to sighn in into a google service from the app. to retrieve my bookmarks. but i get a message from google.   that they not support this app anymore. because only browsers permitted to make authorisation requests to google. it's classifieds as embedded user agent also known as a web-view.    anyway i can't get my bookmarks back. not allowed anymore. and google authorisation still there. kind of useless now for me.
80,com.mapswithme.maps.pro,66.38317757009345,2,4,"Maps are stored on internal memory by default. Even when app itself is moved to SD. There is no option in settings to change the location of maps to SD card.     App has to be open all the time during maps download. If you move to other app download stops and has to be started from the very beginning.  Maps are not downloaded in background. Leaving screen with download progress shown resets download from say 50 % to 0%, meaning you cannot use your phone during maps downloading process untill it completely finished."
81,com.mapswithme.maps.pro,66.1588785046729,3,0,"Fine for pedestrians, problematic for driving. i've used this to get around by foot several times, with no notable problems except that it continually resets ""north is up"" view every time the screen turns on (which agitates me to no end). While driving, though, its voice volume is too low to hear above ambient background noise (GMaps has an extra voice volume booster for this), it almost invariably waits until a navigation point is directly beside you before telling you about it (""turn left... behind you""), and it often picks a far-out-of-the-way route when a straight line would work just fine. i used this on my last trip by car and it ended up costing me an additional 25%+ driving distance because of voice delays and truly curious navigation choices. The only strong argument in favor of this app over gmaps is its ability to be used  completely offline."
82,com.mapswithme.maps.pro,66.1588785046729,3,3,"Could have been better Purchase the Pro version because sometimes internet/Google Maps is not always accessible. The maps looks good at first glance, especially it has street number in the map. The most unbearable problem so far is the poor searching function: tried to find a certain address but the map can not actively find the exact location and re-center the map to the target location. Moreover, it seems that the app does not recognize the address at all and do nothing. If you can not even search an address then this maps in a sense is crippled. My cell phone is LG G3, Android 4.4.2, had already loaded with the maps used for address searching."
83,com.mapswithme.maps.pro,65.38317757009345,3,2,"""...detailed maps of all countries from anywhere in the world!..."" Not true - couldn't find Sherbrooke, in the Quebec province, in Canada. But Chibougamau map is available?!  It has a population of 7,541 people. Sherbrooke: 154,600.  Had to uninstall it - useless when it does not have the map of where you live. Update: I found the problem - it started to download ""Quebec city"" and I stopped it, because Sherbrooke is in Quebec province and the two are not the same. There are other errors, like Montreal city-Quebek, where k should be a c. Good thing this app lets you contribute to open street maps, but all those mistakes I mentioned are not OSM errors. Map loading is zippy on the Nexus 7, but navigation is telling me to turn wrong way on a busy street in downtown Montreal and there are no alternative routes."
84,com.mapswithme.maps.pro,65.05607476635514,1,9,"Needs a long way to go. Many street names are missing. The font size is way toooo small - just not useable. I want to travel to Thailand but because of the lack of street names and small font size there is no way that i could use it on my Samsung Galaxy Tab2 with 7 inch screen. At the best it gives me a general idea. It displays English as well as the local language which means nothing to me and only serves to clutter the map. In my home country, Australia, many street names are missing so it is of no use at all. In my opinion if you are going to create an app then at least do a good job. Much better to start small and do one country well first before taking on the whole world.   :-)"
85,com.mapswithme.maps.pro,64.60747663551402,3,1,"Useful, but needs work Hats off to the dev team ... this app is easy to use and does its job. A major problem, though, with the Ireland maps (at least), was that route lines overlaid the street and highway names. So, we could use this app only as an advisory to a physical map, where we could see actual street and highway names. Google Maps solves this problem by putting the route lines over the streets but under the street names. Overall, close but no cigar ... hoping for improvement in the future!"
86,com.mapswithme.maps.pro,64.60747663551402,3,17,"Settings don't save Incredibly annoying that my KM to Miles & hide zoom settings get reset as soon as I make a search. Also wish the searching was programmed to find words in a sentence and not exact phrases; couldnt find a result for ""tokyo tower"", once I manually found the location it had Tokyo Tower in parenthesis. Knows a lot of places though. Also REALLY wish the search button wasn't like 3 clicks away should be default on the maps screen"
87,com.mapswithme.maps.pro,64.2803738317757,1,36,"As other reviewers have mentioned, you can't search by address. For example, if your want directions to 12335 Fake St, the app will refuse. It will only let you plot a route to Fake St. If Fake St is more than a few blocks long, that's a huge problem. Also, you can't even search for an address until you download that region's maps. If you want to drive from NYC to LA, you have to download every map along the way before you go. Problem is, most maps are named after smaller towns, not big cities."
88,com.mapswithme.maps.pro,64.2803738317757,1,0,"Update April 2017: Should have updated this review much earlier!  All my criticisms appear to have been sorted. Now my 2nd choice of navigation app (1st choice is factory installed car unit). Very much improved - use it frequently.   Ignore the following!  Laggy, search either not working or finding multiple useless results. Map downloads taking much longer than previously. I'm very disappointed that a once excellent mapping and routing app is now apparently ruined."
89,com.mapswithme.maps.pro,64.28037383177569,1,0,"Please add a speed limit option. In Japan, many people use scooters. 50cc. The max speed limit is 30km/h. So when I search a route using your app, it's always the wrong estimated arrival time. That kinda sucks. Edit: why would I download the updated app if you don't offer what I need. Fix the app and I'll download it. Till then, see you Edit: you offer limited speeds for bicycles and walking. So it's not like it isn't being done. You can and are already doing it. Just add a moped option."
90,org.wikipedia,64.25233644859813,3,0,"For contributors, options/navigation subpar Of course,  Wikipedia is the best source of knowledge on the Internet, so the content is 5 stars.  However,  for those who regularly contribute, this app is lacking some significant functionality. Most important is the watchlist, which is not found in the sidebar or options (not anywhere in the app, as far as i can see)! There's an option to view the page in other languages, search the page,  and share it...but there's no way to view the article's talk page or edit history...important things for editors."
91,org.wikipedia,64.25233644859813,3,0,"Lost loads of features with an update a few months ago. Now the sidebar is gone, so I don't know how to view my browsing history, and while I can save pages for offline reading, I no longer have access to a list of such saved pages as I once did, while all those I had saved prior to the update seem to be gone. Terrible, awful update! Lastly, every time I get off the app and use a different one, then return to Wikipedia, I am back at the main page. So annoying."
92,com.mapswithme.maps.pro,64.05607476635514,2,14,"I want to love this app, but can't. Searching has too many problems: locations don't return results, and switching between map/list view makes some entries disappear. I love the spirit of this app, but without reliable search, I cant use it. UPDATE: I worked with support for 3 separate bugs. They were pleasant and prompt, but 2 of the issues remain, and they are deal-breakers for me. I genuinely look forward to using this app in a year or two when its more reliable."
93,com.mapswithme.maps.pro,63.83177570093457,3,0,"Maps.me is usually better than nothing. Route planning is not the best. I could not drag a route to change it, and the app often refused to plan a route that ran near uninstalled maps. At one point, the route it chose added about an hour to a six-hour drive. The triangle icon indicating direction of travel often pointed perpendicular or opposite to the actual direction of travel, or ran alongside the road, or across open fields or bodies of water. Amusing on the autobahn, but a real pain when driving slowly or walking in a city center or small village. Gives very short notice for lane changes/exits. And unlike Google Maps which will say ""slight right"" or ""use right lane,"" this app tends to say only ""turn right!"" Which, again, is confusing. If you can use it, Google Maps is way better. But this did have the best interface/features of the various OSM-using apps that I looked at. I'd probably use it again, but only as the last resort."
94,com.habitrpg.android.habitica,63.71028037383177,2,0,"I seriously don't understand. The basic functions of the app are so janky and broken. In the avatar creation, I had to keep pressing the options I wanted over and over for it to actually work, then when I finished the avatar had options I didn't pick. Every habit defaults to being both positive and negative. I know there has to be some default, but it's kind of weird that if I have a positive habit I have to tap the negative button. Adding tags is really clunky because the tags have to be added to the filter, (I guess it works but it's unintuitive to have to add a tag to the filter instead of just tagging the task itself) but when I add them they don't immediately get added. They disappear and then get added a few minutes later. Half the time it won't let me move around the tasks. Sometimes the FAQ text pops up overlaying whatever screen I'm on. Switching between habits, dailies, to-dos, and rewards is finicky. Sometimes swiping doesn't work, sometimes trading the icon doesn't work. I have to tap things in the equipment menu multiple times for them to work. Same for the avatar menu. With patience all this stuff does eventually work, but it's tedious to just use the app. The app would be 10 times better just by fixing the buggy menus"
95,com.mapswithme.maps.pro,63.50467289719626,1,0,"It sucks. Doesn't read GPX files and has sent me to nonexistent roads. UPDATE after developer's answer: Are you nuts? Every other navigation application directly supports reading GPX files, which have became a de facto standard! If you don't and also do not have plans to support them in the future, I will uninstall the app and unrecommend it to everybody else! Who wants to be dependent on an online GPX=>KML conversion web page in the middle of a desert?! UPDATE 2: Even Google Earth supports opening GPX files, as it does some magic of importing the files ot its own KML format when trying to open a GPX file on it. UPDATE 3. Why the hell the red circle with a number one on the icon?! I am always thinking I have a notification, I open the app and there is nothing new inside!!!"
96,com.mapswithme.maps.pro,63.50467289719626,1,0,"Can't change Offline Map Location (Phone Memory to Sd Card)  How can I move maps to SD? (for Android devices)     If you want to store downloaded maps on SD, you should move them directly from the app – open app’s settings > Map > Maps storage > select SD card. If you don’t see Maps storage tab in app’s settings, turn off the device, take out SD card and put it back again, turn on the device. If you moved the app itself to SD, move it back to the device storage."
97,org.wordpress.android,63.38317757009345,1,2,"Are you kidding me !? Tbh the app looks great ... Alot of options , nice UI ...  But the problem is  , "" I can't upload any posts to my wordpress site with this app "" .... Gosh !!!! U guys kidding me ?  When I try to post something it shows ""Uploading "" for around 50 seconds and after that it always shows. "" post upload failed : An error occured while uploading the post ""  Even if the post contain just a heading and 3 lines of content ( no media files ) the result is same.  For gods sake , plz fix this bug ASAP."
98,com.mapswithme.maps.pro,63.2803738317757,2,0,"When we load the pinpoint (.kmz) file to the google earth, the title change  its name automatically to (My Position), it sucks when you try to view it  on google earth..older version is better when loading the kmz file to  Google earth, it remains the title when save bookmark pinpoints...please  solve the problem will give you 5 stars. Thanks"
99,com.mapswithme.maps.pro,63.28037383177569,2,2,"I was really excited about this app when I first started planning a road  trip overseas. There are a lot of places I searched for to pin that the app  didn't find. It's search feature could use a lot of improvement. But the  deal breaker for me was found when I tried texting the offline navigation  in my home city the other day. I searched a location on the other side of  the city. The app only offered me one option for a route and, as a local,  it's not one that I would ever take - neither fastest nor shortest  distance. I started out on the route anyway and then purposefully deviated,  waiting to see how it would handle the route change. The answer is not  well. It directed me to turn around for the next several minutes even  though I was headed towards a major freeway, which was closer. If I'm using  this overseas and a road is closed for whatever reason, this app is never  going to help me get around the detour. Im going to have to figure it out  myself. Even after I got on the freeway, navigation continued to try to  route me off at the next several exits, which would have been way out of  the way. I'm super disappointed. Will definitely be trying another app  instead."
100,org.wikipedia,63.23364485981308,2,5,"I want an encyclopaedia not a newsfeed I have been trying to configure the cards that I see when the app comes up. Total failure. I hide them and then the next time that I go in, the app arrogantly tells me that I don't know what I'm talking about, I really do want to see a newsfeed. No - I use the BBC app for news. I used to like reading the featured article each day - it defaulted to that. Now that card is way down the list and the one that looks like it, links to the full version of the article, rather than the summary. The summary suffices."
101,org.wordpress.android,63.046728971962615,2,0,"Absolutely Awful. As other reviewers have said, the app freezes up whenever I try to insert an image. I have a Samsung Note 10.1 and every attempt has locked my tablet. I attempted an uninstall/reinstall and the same problem occurs. The window also begins cutting off longer posts. The post is still there, but you will need to use your up/down buttons instead of the scroll function to see it. There is also no menu once you get to the post screen. Navigation between dashboard, post, and post options is difficult. I have been frustrated by the last several updates to this app. If you need to only post text, it isn't so bad, hence two stars. Any posts beyond simple, short text should be done online."
102,org.wikipedia,62.88785046728972,1,8,"Improvement made it much worse. The ""random page"" link is my favorite part of Wikipedia - it's gone, along with most of the menu capabilities of the browser-based version. The news feed card on the main page hasn't updated in over two weeks. No way to clear the cache in-app. No way to restore main page cards accidentally deleted. No user help file in the app."
103,org.wordpress.android,62.71028037383177,3,3,"Please roll back to Older Version Why was WordPress came as app? Previous version was quite simple, easy and worked for mobile with even 2G. You know the facts about mobile internet speeds. The newer version has many cons. Please remove image preview under each post listing as it takes much time for me to navigate to Older post even when I am on WiFi, it doesn't even load on mobile with 2G or 3G. Graphically its good but ground reality is that I have stop accessing my sites from WordPress mobile app. I Rolled back to Older Version via APK."
104,org.wikipedia,62.560747663551396,2,11,"Reading ok, but you never know... Well, this app has several flaws: the first one is that I really find the ""card thing"" annoying, with the related stuff you're invited to read. Moreover it's almost impossible to get rid of any suggestion... Is it possible to have an option to turn them off?Finally, the ""tab"" management: when I push the cross button while in an article, I expect the app to close the article but it doesn't. You have to go back to the tab tray and close the article. And no bulk close, you have to do it one by one..."
105,org.wikipedia,62.560747663551396,2,4,Main page and reading list I am not being able to open the reading list or app settings. All that appears at the start is featured article or no connection when there is no internet. Please fix these bugs which has got in the recent updates.
106,com.mapswithme.maps.pro,62.28037383177569,3,2,"Wow, what has happened to this app. It used to be so good and extremely user-friendly.  Even after downloading a number of maps it still can't find it's arse with it's own hand. Not impressed with the new version. I have increased my opinion by one star because the Maps Me guys responded to my problems and really made an effort to sort out my issues. I feel there are still issues to be fixed so will see if this can again be a 5 star app. One issue is if you select a landmark without a direct road access then try to get a routing it doesn't work.  You have to select a road outside the landmark, what?? Secondly when doing search for somewhere like Xi'an China if you forget the apostrophe Xian City  itself does not appear, just 300 hotels etc in Xian that spell it without the apostrophe. Minor bug but still a pain if you don't know the exact spelling. Will still use it, but before I never considered using anything else,  now will keep my eye out for something better. Doubt it but you never know."
107,org.wordpress.android,62.046728971962615,3,1,"Gallery creation/modification missing, Nexus 4 video upload doesn't work	On the whole, the UI is clear and nicely built, but two basics things I use most are missing/not working: - Creating a gallery necessitates first googling the workaround in their support forums (i.e. (1) attach multiple photos, (2) save as draft; this uploads images and links them to this post, (3) edit post replacing all code with just [gallery]; this uses all linked images (4) publish) - editing a gallery is impossible (just recreate using workaround) - uploading videos on my device doesn't work (invalid file type error), nor does the ""quick video"" function (can not retrieve media)"
108,org.wordpress.android,62.046728971962615,3,11,"Useful but to be improved. 1) it's missing a search field.  2) no multi select and upload of multiple images from a single folder, it's either messy all together or one by one. 3) I lost the whole text and images of a new post because of an internet connection error, this should not happen no matter how bad the connection is, offline editing is what users expect from an application vs the web-admin! 4) post settings button is hidden when keyboard is open 5) can't edit site url 6) can't batch upload local charges"
109,com.mapswithme.maps.pro,61.72897196261682,2,50,"I use the app for offline map viewing. When trying to plot a route, I couldn't untill updating the maps. This shouldn't be the case, and very annoying if you're abroad and roaming. If you can add a button 'use existing maps' next to 'download' and 'cancel', I'll give the 4 star I think you could be"
110,org.wordpress.android,61.719626168224295,2,12,"The update buried the feature I use most in the app This app was great until the last update. The part of the app that I used the most was the admin page access. It was always the first thing I looked at whenever I opened up the app.     I maintain several WP sites for myself, both business and personal. I use the app for when I don't want or have time to sit down at my pc to do updates.      Where I thought the app shined was maintaining my WP sites. The app allowed me to be able to easily cycle through all my sites quickly to see if they needed plugin or WP updates. After selecting the admin option, I could click each site and within minutes have all the sites updated, significantly quicker than using a pc to do it.    With the latest update to the app, the developers buried the admin page access 3 clicks deep, so what would take me 1 click + a click per site to check update status, now requires me to click into the settings, then 2 clicks per site to check for update status.    I considered this app a 5 star app before this bizarre change. I'm hoping it was an oversite or test on the developers part and that they'll fix this in the next update.  Otherwise, at least in my opinion, they've partially crippled the app."
111,org.wikipedia,61.54205607476635,1,82,Horizontal scrolling ruins this app. Wikipedia is an incredible website but reading articles on a phone with this app is just frustrating. For articles with paragraphs embedded in tables you have to scroll left and right for every line of text just to read it (a great example of this is any list of episodes article for a TV show). Why bother making a mobile app if it's not mobile friendly? If you won't fix this at least add a button to open such articles in a web browser.
112,com.mapswithme.maps.pro,61.50467289719626,3,0,"Search needs work The maps are good and they load fast but the search is frustrating. If I type in a street it will list streets and their distances but will just say for instance ""USA, Massachusetts"" and not list the city! So you end up with 20 results and have to guess which one is in the town you want. One fix is to load the city first then search ""on screen"" but this should be fixed with an update."
113,com.mapswithme.maps.pro,61.50467289719626,3,0,"Perfect App, Battery Drain Amazing mapping for offline, but impossible to shut down once it's started without restarting device, generally between 18% and 35% of batter usage on the Tab S 8.4 is drained by this little app alone, and can't be stopped. Routing is useless, sends you down small back roads and city streets when highways would be faster."
114,org.wordpress.android,61.38317757009345,3,13,It would be nice to see the pictures when editing a post. Each time when I  edit a post I can only see the link of the pictures which is not useful  when you want to comment them... All the rest of the app is very well made  apart this. I'm still waiting for this upgrade before using it ;-) Update :  finally they made it :-) I have installed this app many times and each time  I'd expect to sea the pictures when editing. Last time I hope might be more  than a year ago and now it's working :-) cool! Thanks WordPress :-) Next  expectation: searching a post. I've got a 1000 of them and would like to  check again all the content I've written from the beginning but it seems  that I have to slide down the page for ever to be able to reach my first  post... Am I mistaken?
115,org.wikipedia,60.88785046728972,3,0,"Wikipedia is cool ,but this app needs work Tried to save a page the app informs no pages have been saved yet , nice . Getting rid of the page saving feature until it is one would be way cool ! Sculptor named arnson did not suggest proper spelling arneson no such page result . Odd google can locate arneson Wikipedia page but this app couldn't despite hints Moscone's bust come on wiki has got to be ashamed nothing on arneson showed up with that search . No way to suggest improve without using a pc or review possibly . Doubt this will work cause explaining phonix to Google and msn so they could fix their spell check system failed . Kaller id on the fone is simple to guess the proper correction if phonic is figured in . Wikipedia said a person who claimed pigeons are superior friends has people who enjoy biting live birds heads off feeling kinship enough to fund building a monument to Nikolai esla sound's like the perfect sick joke . Yes meaning of geek during Nikolai Tesla life requires download of dictionary published before the end of the 60s is sad . 80s probably was good cause the world's most famous geek ever Ozzie Osborne was active at his geek career . Tesla be insulted by geek existence is safe bet ,enjoy your chicken"
116,org.wordpress.android,60.719626168224295,3,4,Introduces one to a world of interesting people. I like the app but wonder sometimes why WordPress suggests that I share posts on social media to increase views when I have done so to several sites the day before and had multiple comments and likes on those sites but WP shows me having less than one-third as many views or worse. People follow my blog or like a specific post but somehow there are no views that day. The notifications are useful but sometimes seem inaccurate.
117,org.wordpress.android,60.719626168224295,3,0,"It's mostly OK. This cannot fully replace the web dashboard. But I think it is OK as a mobile companion app. You can do all basic tasks, like managing your blogs, notifications, comments, etc. with this app. I just wish it could upload multiple media files. A separate html mode in post editor would be very great. It also has upload problems from time to time. Would be great if those can be added/fixed :-)"
118,org.wordpress.android,60.39252336448598,2,0,"Nothing Special, Sadly As obvious as it is that a great deal of work has been put into this app, I feel its development is in a bit of the ""can't see the forest for the trees"" stage. Without support for custom fields, taxonomies, and post types—and no support in sight, as far as I know—this app quickly becomes useless to a great many bloggers. Stats are great. Comments are great. Being able to actually update your website with new content outside of Posts and Pages is better."
119,org.wikipedia,60.21495327102804,3,23,"Works okay, search sucks The app is fine. It looks nice and for the most part functions well. The lack of material design is a bit disappointing but the real issue comes from the search function. It's useless. For instance, searching 'the simpsons season 4' lists no results, despite there being an article titled 'The Simpsons (Season 4)'. It's so bad it's become better to google the page you want, then open it in the Wikipedia app. This needs fixing."
120,com.mapswithme.maps.pro,60.17757009345794,2,0,"I've been using Maps.me for about a month now as a backup to my Garmin as I travel around Europe. It does a decent job of helping you navigate around city's. However it is borderline useless when navigating great distances. It only offers one route and it is always the most direct route. That means if the most direct route is through the center of a massive city as supposed to using a ring road. It's taking you through the city. This has happened to me a few times while using maps.me and since I don't know the area it's bitten me in the ass almost everytime. Something that would take 30min using the ring roads instead takes 2hrs because you have to go through the whole city. It also has a very hard time rerouting. Several times I followed the road signs instead of the app and it refused to reroute, it didn't even reroute a turn around. It just kept spinning the map in circles. Like I said for city nav it's not bad, Google maps is better but this is a decent no data options. But for long drives I'd avoid this app."
121,org.wordpress.android,60.06542056074766,1,1,"Ok for simple text but shear horror if you want to upload images.Upload is interrupted most of the time leaves the local media cache completely broken.No easy upload of multiple images (workaround via filemanager share dialog), no progress bar on upload (no idea if finished, incomplete or still working).Crashes if accidentally refresh media library during upload. Please devs, add a decent way to upload images with progress info and feedback if it was successful or failed. Otherwise it's a real pain in the ass to use the  app."
122,org.wikipedia,59.86915887850467,2,4,"FIX READING LISTS New update to Saved Pages (now called Reading Lists) has messed everything up. I had nearly 300 saved pages and now they are in no order at all. I can't find anything now. Even the Search Saved Pages function is gone. And every time I open a page, that article moves to the bottom of the list for no reason. I like the idea of multiple reading lists, but I'd like the option to sort alphabetically, or better yet, to be able to arrange them into any order I choose."
123,com.mapswithme.maps.pro,59.626168224299064,1,8,The ads have become very intrusive. An important part of the screen has the ad and it is difficult to select a map function without hitting the ad. It isn't worth it anymore.  Trip planning is an exercise in patience.It is repeatedly suggested that I download my current location not the country map I am trying to work with for a vacation.  Everything is a charge! The UI is not very intuitive and trying to select a route between 2 bookmarked locations - well - I still haven't figured that out!  Really - Google Editor Choice? Methinks not!
124,com.mapswithme.maps.pro,59.626168224299064,1,149,"This app used to be great! Now it just crawls! I'm trying to plan a trip with various stops & I can't even get it started. I want to throw my device across the room! Very sorry it has gotten so unusable. EDIT. Finally the speed picked up, yet it tells me there is no way to get to certain towns where the road is clearly marked and Google Maps has no issue. They take no responsibility for routes not working because they are using some other company's maps. Removed."
125,com.mapswithme.maps.pro,59.4018691588785,2,0,"App is so-so, value comes from the maps The application has a very limited feature set - basically the only thing that works (well) is showing the zero-cost OSM material. The app renders OK and quickly, but that is already all there is. Quite frankly, other apps based on the skobbler engine draw nicely and very smoothly. In many cases the offline cache of Google Maps is good enough (Japan) and in other areas Google Maps data can actually be downloaded explicitly for a defined region. There is massive room for improvement here.  [Adressing the response to the review: It is not that features are ""bad"". It is the lack of features which I am a bit unhappy about. Combine the (OSM data-driven) features of ""Locus Map"", ""GPS Navigation & Maps"" and ""MapFactor: GPS Navigation"" with the existing feature set and get a very nice app. Aggregate *more* data, make the OSM data more accessible, see for instance the email conversation we had three months ago. Just as an example - the Triposo applications have offline maps based on the (very nice) Skobbler engine. The data they aggregate is all crowd-sourced (i.e. of variable quality), but this app adds a tad bit more offline value.]"
126,com.mapswithme.maps.pro,59.4018691588785,2,0,"I have been using this application for few days in Spain lately. After two days of usage I have sent a bug report to the developer. I was kind of expecting to get some response. Alas - no one came back to me. Here is my original bug report:  1 - the maps are very good, with very aesthetic and appealing view. Kudus! 2 .- I have received few times failures in planning a walk, and was advised to define a different start or end point.  I fail to understand both. 3. There is a very unstable behavior you need to solve. When walking along a planned path, even a very straight one, the view keep rotating clockwise and back. This is annoying behavior. 4. When walking along a plan path, the software does not take care to move the visible map window, therefore I have to take care of this. 5. It should be possible to decide which data layer is drawn. For example, when I look for a monument and the search can not find it and I want to finger choose it, I don't want to see icons of restaurants. 6. There should be integrated icon explanation. 7. I would expect a search that yields many results to sort them from close to far. In 99% of cases I need the closes"
